"id","created","modified","task_id","scene_id","entity_id","answer","object_description","location_description","use_in_object_tasks"
"3180","2012-12-12 21:16:26.323613+0000","2013-02-12 23:45:27.509801+0000","636","3","15","","short small stumpy green cylinder","on the far edge of the table and is the furthest object away. It is closer to the middle on the right side.","f"
"3181","2012-12-12 21:16:31.921198+0000","2013-02-12 23:45:27.516713+0000","637","4","18","","a green, slightly vertically squished, cube","upper right of the table, behind all other objects","f"
"3182","2012-12-12 21:16:31.932866+0000","2013-02-12 23:45:27.523532+0000","637","3","15","","a short, green cylinder","upper right side of the table, on perpendicular lines with the orange objects","f"
"3183","2012-12-12 21:16:31.945162+0000","2013-02-12 23:45:27.530578+0000","637","1","5","","a shiny blue sphere","just right of the middle of the table, very near the short orange cylinder","t"
"3184","2012-12-12 21:16:31.958954+0000","2013-02-12 23:45:27.537058+0000","637","4","20","","a shiny red sphere","at the center of the table, surrounded on by other objects behind, in front, and to the left","f"
"3185","2012-12-12 21:16:31.967825+0000","2013-02-12 23:45:06.481289+0000","637","2","8","","a slightly height skewed, purple cube","slightly right of the center of the table, with some space between it and the other objects","f"
"3186","2012-12-12 21:16:32.153923+0000","2013-02-12 23:45:06.508234+0000","638","2","7","","a small green cube","the furthest from my perspective","f"
"3187","2012-12-12 21:16:32.185542+0000","2013-02-12 23:45:06.515729+0000","638","3","15","","a medium sized cylinder","the most distant from my perspective","f"
"3188","2012-12-12 21:16:32.194740+0000","2013-02-12 23:45:06.963031+0000","638","5","24","","the smallest sphere ","approximately in the middle of the table","t"
"3189","2012-12-12 21:16:32.205482+0000","2013-02-12 23:45:06.542978+0000","638","5","25","","the largest sphere and it is colored yellow","located towards the rear of the table","f"
"3190","2012-12-12 21:16:32.212347+0000","2013-02-12 23:45:06.552376+0000","638","4","17","","the largest yellow block","closest to my perspective. ","t"
"3191","2012-12-12 21:22:18.933411+0000","2013-02-12 23:45:06.562114+0000","639","1","5","","A blue ball","On the center of the table, next to the orange cylinder.","f"
"3192","2012-12-12 21:22:18.943391+0000","2013-02-12 23:45:06.570728+0000","639","5","24","","a small purple ball.","slightly above center of the table, adjacent to the small green box.","t"
"3193","2012-12-12 21:22:18.951235+0000","2013-02-12 23:45:06.584522+0000","639","5","25","","a large yellow ball","near the top center of the table, next to the blue box.","f"
"3194","2012-12-12 21:22:18.958744+0000","2013-02-12 23:45:06.596644+0000","639","2","6","","smallest purple cube.","right-center side of the table.","f"
"3195","2012-12-12 21:22:18.967678+0000","2013-02-12 23:45:06.608983+0000","639","4","20","","a red ball","center of the table, between the two yellow boxes.","f"
"3196","2012-12-12 21:22:40.656200+0000","2013-02-12 23:45:06.625311+0000","640","3","14","","blue and circular.","on the upper left of the table","f"
"3197","2012-12-12 21:22:40.665161+0000","2013-02-12 23:45:06.642352+0000","640","3","13","","circular and orange","on the left","f"
"3198","2012-12-12 21:22:40.672595+0000","2013-02-12 23:45:21.773639+0000","640","1","5","","blue and spherical","toward the foreground on the right","f"
"3199","2012-12-12 21:22:40.679481+0000","2013-02-12 23:45:06.655064+0000","640","1","4","","orange and round","toward the middle of the table","f"
"3200","2012-12-12 21:22:40.686355+0000","2013-02-12 23:45:06.679322+0000","640","2","8","","purple and square","toward the upper right","f"
"3201","2012-12-12 21:23:54.313286+0000","2013-02-12 23:45:06.697395+0000","641","3","14","","blue","beside a green cube","f"
"3202","2012-12-12 21:23:54.322340+0000","2013-02-12 23:45:06.711130+0000","641","2","7","","the smallest piece","at the back of the table","f"
"3203","2012-12-12 21:23:54.329074+0000","2013-02-12 23:45:06.729361+0000","641","3","12","","the green block","in the middle of the table.","f"
"3204","2012-12-12 21:23:54.336729+0000","2013-02-12 23:45:21.266178+0000","641","1","5","","shiny and blue","close to an orange cylinder ","t"
"3205","2012-12-12 21:23:54.345857+0000","2013-02-12 23:45:06.498852+0000","641","4","16","","a yellow block","between a red sphere and green cube","t"
"3206","2012-12-12 21:24:04.457404+0000","2013-02-12 23:45:06.755040+0000","642","2","6","","in the middle left hand side of the table.  ","a purple hue cube adjacent to a purple and yellow cube.  ","f"
"3207","2012-12-12 21:24:04.468001+0000","2013-02-12 23:45:06.778149+0000","642","5","21","","a green cube very near the center of the table. ","the smaller of two cubes on the table.","f"
"3208","2012-12-12 21:24:04.482473+0000","2013-02-12 23:45:06.786069+0000","642","2","8","","a rectangular cube in the center of the table","the closest item to the center of the table","f"
"3209","2012-12-12 21:24:04.489584+0000","2013-02-12 23:45:06.800409+0000","642","4","18","","a small green cube","the farthest item to the rear of the table","f"
"3210","2012-12-12 21:24:04.501129+0000","2013-02-12 23:45:06.818654+0000","642","3","15","","a green cylindrical object","the larger of two green cylinders on the table, close to the rear of the table.  ","f"
"3211","2012-12-12 21:25:37.534978+0000","2013-02-12 23:45:06.828902+0000","643","2","7","","green and the smallest box on the table. ","towards the top right corner of the table.","f"
"3212","2012-12-12 21:25:37.546094+0000","2013-02-12 23:45:06.860965+0000","643","1","2","","one of three boxes. It is pink.","towards the top center of the table. ","f"
"3213","2012-12-12 21:25:37.555381+0000","2013-02-12 23:45:06.895739+0000","643","5","23","","a blue rectangular shape. ","at the top center of the table.","f"
"3214","2012-12-12 21:25:37.562966+0000","2013-02-12 23:45:06.912289+0000","643","1","5","","a blue ball and is the only ball on the table.","close to the middle of the table, but leaning more towards the right side.","t"
"3215","2012-12-12 21:25:37.570284+0000","2013-02-12 23:45:06.921959+0000","643","5","21","","a green box and is the smallest box on the table.","closer to the top of the table rather than the bottom, and is leaning towards the left side of the table more than the right.","f"
"3216","2012-12-12 21:27:24.970877+0000","2013-02-12 23:45:07.862994+0000","644","4","18","","a green block","next to the purple ball, further away than the purple block","f"
"3217","2012-12-12 21:27:24.981369+0000","2013-02-12 23:45:06.982836+0000","644","5","23","","a blue block","next to the yellow ball, further away than all other objects","f"
"3218","2012-12-12 21:27:24.987334+0000","2013-02-12 23:45:06.994357+0000","644","4","17","","a yellow block","in front of all the other objects","f"
"3219","2012-12-12 21:27:24.997009+0000","2013-02-12 23:45:07.012834+0000","644","2","10","","a yellow block","the second furthest object, in between the purple block and the green block","f"
"3220","2012-12-12 21:27:25.005044+0000","2013-02-12 23:45:07.036951+0000","644","3","14","","a blue disc","next to a green block, most of the way down the table","f"
"3221","2012-12-12 21:27:39.547653+0000","2013-02-12 23:45:07.050709+0000","645","3","13","","an orange cylinder","near the back lefthand corner","f"
"3222","2012-12-12 21:27:39.557208+0000","2013-02-12 23:45:07.103618+0000","645","4","18","","a green cube","farther back on the table","f"
"3223","2012-12-12 21:27:39.564869+0000","2013-02-12 23:45:21.463082+0000","645","3","12","","two green cubes stacked on top of each other","slightly in front of the small blue cylinder","t"
"3224","2012-12-12 21:27:39.572513+0000","2013-02-12 23:45:07.145571+0000","645","1","5","","a shiny blue sphere","directly adjacent to a tall orange cylinder","f"
"3225","2012-12-12 21:27:39.579288+0000","2013-02-12 23:45:07.156987+0000","645","2","7","","a tiny green cube","very far away from all other objects on the table","f"
"3226","2012-12-12 21:29:35.219044+0000","2013-02-12 23:45:07.173027+0000","646","5","21","","A green rectangle","a third away from the top edge","f"
"3227","2012-12-12 21:29:35.235797+0000","2013-02-12 23:45:07.185369+0000","646","2","10","","a yellow cube","forming a triangle with two purple cubes","f"
"3228","2012-12-12 21:29:35.248999+0000","2013-02-12 23:45:07.213073+0000","646","3","11","","an orange rectangle","about halfway down the table","f"
"3229","2012-12-12 21:29:35.256260+0000","2013-02-12 23:45:07.281795+0000","646","2","8","","a purple cube","around halfway down the table near the middle","f"
"3230","2012-12-12 21:29:35.264220+0000","2013-02-12 23:45:07.297287+0000","646","1","1","","a purple rectangle","near the top edge of the table","f"
"3231","2012-12-12 21:30:10.288445+0000","2013-02-12 23:45:07.330199+0000","647","5","21","","a green rectangular cube","next to a purple sphere near the end of the table ","f"
"3232","2012-12-12 21:30:10.300814+0000","2013-02-12 23:45:07.873460+0000","647","4","16","","a yellow rectangular cube","twards the front of the table in front of a red sphere","f"
"3233","2012-12-12 21:30:10.310369+0000","2013-02-12 23:45:07.894424+0000","647","3","14","","a bluse cylinder","at the rear of the table to the left of a green rectuangular cube ","f"
"3234","2012-12-12 21:30:10.318775+0000","2013-02-12 23:45:27.543810+0000","647","5","25","","a yellow sphere","at the back of the table near a blue rectanglar cube","f"
"3235","2012-12-12 21:30:10.343424+0000","2013-02-12 23:45:07.341836+0000","647","2","9","","purple cube","at the front of the table by itself ","f"
"3236","2012-12-12 21:30:42.709733+0000","2013-02-12 23:45:07.384885+0000","648","5","22","","a purple cube","on the table towards the viewer","f"
"3237","2012-12-12 21:30:42.726561+0000","2013-02-12 23:45:07.400119+0000","648","4","20","","a red sphere","between the two yellow rectangular prisms.","f"
"3238","2012-12-12 21:30:42.734044+0000","2013-02-12 23:45:07.411565+0000","648","4","18","","a small green cube","at the farthest end of the table","f"
"3239","2012-12-12 21:30:42.740475+0000","2013-02-12 23:45:07.427664+0000","648","2","6","","a small purple cube","on the left side of the table, in the middle.","f"
"3240","2012-12-12 21:30:42.751519+0000","2013-02-12 23:45:07.461435+0000","648","4","16","","a yellow rectangular prism","in the middle of the table.","f"
"3241","2012-12-12 21:33:33.804478+0000","2013-02-12 23:45:07.912829+0000","649","1","4","","light brown","a color","f"
"3242","2012-12-12 21:33:33.816135+0000","2013-02-12 23:45:07.480227+0000","649","3","12","","a rectangle","made of four right angles","f"
"3243","2012-12-12 21:33:33.830749+0000","2013-02-12 23:45:07.495569+0000","649","2","8","","purple","a beautiful color","f"
"3244","2012-12-12 21:33:33.839467+0000","2013-02-12 23:45:07.512261+0000","649","5","21","","green","the color of trees","f"
"3245","2012-12-12 21:33:33.848505+0000","2013-02-12 23:45:07.520606+0000","649","5","25","","a sphere","a circular object","f"
"3246","2012-12-12 21:33:52.157913+0000","2013-02-12 23:45:07.529177+0000","650","2","9","","a purple block","turned and closest to me","f"
"3247","2012-12-12 21:33:52.170893+0000","2013-02-12 23:45:07.548100+0000","650","5","25","","a yellow sphere","far away, but not farthest from me","f"
"3248","2012-12-12 21:33:52.182376+0000","2013-02-12 23:45:07.562847+0000","650","4","20","","a red sphere","next to the orange shape","t"
"3249","2012-12-12 21:33:52.191248+0000","2013-02-12 23:45:07.571399+0000","650","1","5","","a blue sphere","in the middle of the table","f"
"3250","2012-12-12 21:33:52.201929+0000","2013-02-12 23:45:07.585357+0000","650","1","4","","an orange shape","in the middle of the table","f"
"3251","2012-12-12 21:36:11.569627+0000","2013-02-12 23:45:07.593394+0000","651","1","1","","a purple rectangular prism","by the top right corner, near the pink and orange rectangular prisms","f"
"3252","2012-12-12 21:36:11.578869+0000","2013-02-12 23:45:07.605962+0000","651","1","5","","a blue sphere","touching to the small orange cylinder near the center of the table","f"
"3253","2012-12-12 21:36:11.588443+0000","2013-02-12 23:45:07.617109+0000","651","5","23","","a blue cube","in the upper, center of the table, touching the yellow sphere.","t"
"3254","2012-12-12 21:36:11.596084+0000","2013-02-12 23:45:07.630558+0000","651","3","13","","an orange cylinder","in the upper left corner","f"
"3255","2012-12-12 21:36:11.603956+0000","2013-02-12 23:45:07.641138+0000","651","2","10","","a yellow cube","near the upper left corner of the table","f"
"3256","2012-12-12 21:36:23.022326+0000","2013-02-12 23:45:07.656014+0000","652","5","22","","A purple cube.","At the right corner closest to me.","f"
"3257","2012-12-12 21:36:23.031460+0000","2013-02-12 23:45:07.663453+0000","652","1","2","","A pink rectangular box.","at the end of the table opposite of ne near the orange and purple rectangular boxes.","f"
"3258","2012-12-12 21:36:23.045909+0000","2013-02-12 23:45:07.672949+0000","652","5","21","","a green rectangular box.","near the end of the table opposite of me and next to the small purple ball.","f"
"3259","2012-12-12 21:36:23.053874+0000","2013-02-12 23:45:07.686274+0000","652","4","20","","a red ball.","In the middle of the table.","f"
"3260","2012-12-12 21:36:23.063940+0000","2013-02-12 23:45:07.695320+0000","652","4","16","","a yellow rectangular box.","at the end of the table opposite of me between the orange cylander and the red ball.","f"
"3261","2012-12-12 21:40:49.362614+0000","2013-02-12 23:45:07.720422+0000","653","5","22","","is a purple cube","in the front third of the table just to the right of center.","f"
"3262","2012-12-12 21:40:49.374237+0000","2013-02-12 23:45:07.744282+0000","653","2","10","","a yellow cube.","on the line between the first and second third of the table just behind the small purple cube.","f"
"3263","2012-12-12 21:40:49.383769+0000","2013-02-12 23:45:07.753041+0000","653","2","8","","is a purple rectangular cube with the short end facing down.","Just to the right of the center of the table.","t"
"3264","2012-12-12 21:40:49.391344+0000","2013-02-12 23:45:07.760331+0000","653","1","5","","a blue sphere.","in front and to the right of the center of the table, just in front of the orange cylinder. ","f"
"3265","2012-12-12 21:40:49.399444+0000","2013-02-12 23:45:07.767501+0000","653","3","12","","a rectangular cube standing tall.","just in ront and to the right of the smal blue cylinder.","f"
"3266","2012-12-12 21:41:47.376169+0000","2013-02-12 23:45:07.777111+0000","654","4","19","","a short orange cylinder","to the left of the red sphere","f"
"3267","2012-12-12 21:41:47.386005+0000","2013-02-12 23:45:07.785501+0000","654","3","15","","a small, green cylinder","separate from the other objects at the far end of the table","f"
"3268","2012-12-12 21:41:47.393826+0000","2013-02-12 23:45:22.188154+0000","654","3","13","","a short, orange cylinder","in the far left corner","f"
"3269","2012-12-12 21:41:47.400795+0000","2013-02-12 23:45:07.796141+0000","654","1","3","","a tall, orange block","clustered between the other objects","f"
"3270","2012-12-12 21:41:47.408180+0000","2013-02-12 23:45:07.805390+0000","654","5","24","","a small purple sphere","touching the green block","f"
"3271","2012-12-12 21:42:55.826437+0000","2013-02-12 23:45:07.816485+0000","655","5","24","","a small purple ball","in the middle of the table , slightly geared toward the top left of the table","f"
"3272","2012-12-12 21:42:55.862297+0000","2013-02-12 23:45:07.826124+0000","655","1","4","","a large, orange wide cylinder ","sitting in the middle of the table, about two degrees right of the center","f"
"3273","2012-12-12 21:42:55.871329+0000","2013-02-12 23:45:07.854746+0000","655","4","18","","a small green square","near the back right of the table","f"
"3274","2012-12-12 21:42:55.879499+0000","2013-02-12 23:45:08.036939+0000","655","5","21","","a small green square","near the center of the table, just to the left of it ","f"
"3275","2012-12-12 21:42:55.889545+0000","2013-02-12 23:45:08.377618+0000","655","5","23","","a tall slim blue square","at the back of the table, nearing the furthest edge","f"
"3276","2012-12-12 21:42:58.149816+0000","2013-02-12 23:45:27.551759+0000","656","4","16","","slightly farther than Center of table","close t centr and between other objects","f"
"3277","2012-12-12 21:42:58.166895+0000","2013-02-12 23:45:08.397402+0000","656","1","5","","right next to the orange cylinder","between the center and the right edge","f"
"3278","2012-12-12 21:42:58.175444+0000","2013-02-12 23:45:07.966851+0000","656","2","8","","center of table and towards the right edge","closer to the right edge than the left edge","f"
"3279","2012-12-12 21:42:58.183998+0000","2013-02-12 23:45:08.067392+0000","656","1","1","","near the upper edge of the table and close to the right corner","abovecloser to the far edge than the other objects","f"
"3280","2012-12-12 21:42:58.195816+0000","2013-02-12 23:45:08.138712+0000","656","5","22","","near the closest edge of the table and slightly right of the center","closer than the rest of the objects","f"
"3281","2012-12-12 21:43:00.177092+0000","2013-02-12 23:45:08.168850+0000","657","1","1","","a purple cube.","closest to the end of the table and near the pink cube.","f"
"3282","2012-12-12 21:43:00.191442+0000","2013-02-12 23:45:27.558707+0000","657","2","10","","a lime green cube.","closest to the smallest purple cube and about two cube widths from the edge of the table.","f"
"3283","2012-12-12 21:43:00.199019+0000","2013-02-12 23:44:17.850932+0000","657","5","22","","the largest purple cube.","farthest away from the other objects.","f"
"3284","2012-12-12 21:43:00.214987+0000","2013-02-12 23:45:08.184101+0000","657","1","2","","a pink cube the same size as the pink cube.","closest to the orange cube and the purple cube.","f"
"3285","2012-12-12 21:43:00.227698+0000","2013-02-12 23:45:08.202308+0000","657","5","23","","a blue cube.","closest to the yellow sphere and farthest away from the purple cube.","f"
"3286","2012-12-12 21:43:23.119428+0000","2013-02-12 23:45:08.222975+0000","658","5","23","","a blue square.","close to the yellow circle.","f"
"3287","2012-12-12 21:43:23.129905+0000","2013-02-12 23:45:08.236102+0000","658","1","2","","a pink rectangle.","at the far end of the table ","t"
"3288","2012-12-12 21:43:23.138315+0000","2013-02-12 23:45:27.870464+0000","658","5","24","","a small purple circle.","right next to the green rectangle.","t"
"3289","2012-12-12 21:43:23.146392+0000","2013-02-12 23:45:08.260986+0000","658","4","16","","a yellow rectangle.","close to the center of the table.","f"
"3290","2012-12-12 21:43:23.154410+0000","2013-02-12 23:45:08.283531+0000","658","2","9","","a purple square.","on the left corner closest to us.","f"
"3291","2012-12-12 21:43:56.648879+0000","2013-02-12 23:45:07.941017+0000","659","5","24","","a purple sphere","In the middle of the table next to object five","f"
"3292","2012-12-12 21:43:56.663233+0000","2013-02-12 23:45:08.350547+0000","659","4","18","","a green cube","behind all of the other objects","f"
"3293","2012-12-12 21:43:56.670007+0000","2013-02-12 23:45:08.404829+0000","659","3","13","","an orange cylinder","on the table in the left rear","f"
"3294","2012-12-12 21:43:56.678427+0000","2013-02-12 23:44:17.859948+0000","659","1","2","","a pink cube","in the middle rear  to the left of the orange cube","f"
"3295","2012-12-12 21:43:56.686734+0000","2013-02-12 23:44:17.875758+0000","659","5","23","","a blue cube","in the very back, behind the other objects","f"
"3296","2012-12-12 21:44:38.299755+0000","2013-02-12 23:45:27.569487+0000","660","3","14","","a shallow blue cylinder","near the green rectangular prism, towards the edge of the table.","f"
"3297","2012-12-12 21:44:38.309601+0000","2013-02-12 23:45:27.578348+0000","660","5","21","","a green rectangular prism","right next to the purple sphere","f"
"3298","2012-12-12 21:44:38.317705+0000","2013-02-12 23:45:27.606331+0000","660","5","23","","a blue rectangular prism","right next to the yellow sphere","f"
"3299","2012-12-12 21:44:38.324539+0000","2013-02-12 23:45:27.625667+0000","660","4","18","","a green rectangular prism","nearest the far right corner of the table","f"
"3300","2012-12-12 21:44:38.331902+0000","2013-02-12 23:44:17.908171+0000","660","3","13","","an orange cylinder,shaped like a tuna can.","near the edge of the table, adjacent to the green cylinder.","t"
"3301","2012-12-12 21:46:10.834629+0000","2013-02-12 23:45:27.641189+0000","661","3","13","","a large three dimensional circular prism","in the top lefthand corner of the image. ","f"
"3302","2012-12-12 21:46:10.844105+0000","2013-02-12 23:45:27.648570+0000","661","3","15","","a small three dimensional circular prism","in the top righthand corner of the image. ","f"
"3303","2012-12-12 21:46:10.862589+0000","2013-02-12 23:45:27.655118+0000","661","5","22","","a cube.","in the bottom of the image to the right of the center. ","f"
"3304","2012-12-12 21:46:10.874356+0000","2013-02-12 23:45:27.670367+0000","661","5","21","","a rectangular based boxed cube.","in the top lefthand quadrant of the table. ","f"
"3305","2012-12-12 21:46:10.881460+0000","2013-02-12 23:45:21.699068+0000","661","1","4","","a medium sized circular three dimensional prism","in the center of the table. ","t"
"3306","2012-12-12 21:47:01.482795+0000","2013-02-12 23:45:27.678792+0000","662","2","8","","the medium sized purple box","in the middle of the table to the right.","f"
"3307","2012-12-12 21:47:01.492780+0000","2013-02-12 23:45:27.703158+0000","662","1","5","","blue ball","directly next to the wide short cylinder","f"
"3308","2012-12-12 21:47:01.499111+0000","2013-02-12 23:45:27.713595+0000","662","5","25","","the yellow ball","directly next the the blue box","f"
"3309","2012-12-12 21:47:01.509970+0000","2013-02-12 23:45:27.721664+0000","662","3","15","","the green cylinder","in the back right of the table","t"
"3310","2012-12-12 21:47:01.515901+0000","2013-02-12 23:45:27.730136+0000","662","1","2","","the long pink block","center back of the table by itself","f"
"3311","2012-12-12 21:48:48.162558+0000","2013-02-12 23:45:27.738098+0000","663","1","5","","a round blue ball."," in front of the other objects, in the middle of the table.","f"
"3312","2012-12-12 21:48:48.170845+0000","2013-02-12 23:45:07.920459+0000","663","2","6","","A smaller, dark purple block","on the back left of the table, in front of the yellow block","t"
"3313","2012-12-12 21:48:48.176315+0000","2013-02-12 23:45:27.747602+0000","663","5","21","","A small, green cube","in the back middle of the table, next to a small purple ball","t"
"3314","2012-12-12 21:48:48.193020+0000","2013-02-12 23:44:17.980158+0000","663","5","24","","A small purple ball","in the middle back of the table to the right of a green cube","f"
"3315","2012-12-12 21:48:48.204011+0000","2013-02-12 23:45:27.754746+0000","663","3","15","","A medium, green circular shape","In the back right of the table, away from the other objects.","f"
"3316","2012-12-12 21:50:29.096405+0000","2013-02-12 23:45:27.763547+0000","664","4","18","","a green square.","the highest and furthest right.","f"
"3317","2012-12-12 21:50:29.107490+0000","2013-02-12 23:45:27.771476+0000","664","4","17","","a large yellow rectangle"," by the closest edge of the table.","f"
"3318","2012-12-12 21:50:29.115965+0000","2013-02-12 23:45:27.778815+0000","664","1","3","","an orange rectangular cube","in the middle of the other objects.","f"
"3319","2012-12-12 21:50:29.136154+0000","2013-02-12 23:45:27.786098+0000","664","3","11","","a rectangular orange cube.","below and to the right of the other objects.","f"
"3320","2012-12-12 21:50:29.143659+0000","2013-02-12 23:45:27.793649+0000","664","5","24","","a purple ball","next to a green cube and int the middle of the table.","f"
"3321","2012-12-12 21:51:14.787818+0000","2013-02-12 23:45:27.800696+0000","665","3","14","","next to the green cube","the short blue cylinder","f"
"3322","2012-12-12 21:51:14.797487+0000","2013-02-12 23:45:27.807143+0000","665","3","15","","at the very back of the black table","the green cylinder","f"
"3323","2012-12-12 21:51:14.805911+0000","2013-02-12 23:45:27.814312+0000","665","1","5","","near the front, next to the orange cylinder","the blue ball","f"
"3324","2012-12-12 21:51:14.813683+0000","2013-02-12 23:45:27.821421+0000","665","2","9","","near the nearest left corner of the table","the purple cube","f"
"3325","2012-12-12 21:51:14.822408+0000","2013-02-12 23:45:27.828190+0000","665","2","10","","behind the two purple cubs and in front of the green cube","the yellow cube","f"
"3326","2012-12-12 21:52:01.401530+0000","2013-02-12 23:45:27.835473+0000","666","2","9","","alone","where the prefect purple cube is","f"
"3327","2012-12-12 21:52:01.409654+0000","2013-02-12 23:45:27.842577+0000","666","1","2","","in the middle","where the pink cube is","f"
"3328","2012-12-12 21:52:01.416293+0000","2013-02-12 23:45:27.851396+0000","666","3","11","","by itself","how I would describe where the brown rectangle is","f"
"3329","2012-12-12 21:52:01.422003+0000","2013-02-12 23:45:27.863848+0000","666","4","20","","in the middle","where the red ball is located","f"
"3330","2012-12-12 21:52:01.428651+0000","2013-02-12 23:45:09.096295+0000","666","5","21","","the farthest on the left","where you can find the greeen cube","f"
"3331","2012-12-12 21:53:15.941874+0000","2013-02-12 23:45:09.087441+0000","667","3","15","","green cylindrical shape","near the opposite side of the table","t"
"3332","2012-12-12 21:53:15.954867+0000","2013-02-12 23:45:27.876936+0000","667","2","8","","big purple cube shape","in the middle of the table near the smallest purple cube","f"
"3333","2012-12-12 21:53:15.968314+0000","2013-02-12 23:45:27.883494+0000","667","1","4","","orange and cylindrical shape","touching the blue ball at the center of the table","f"
"3334","2012-12-12 21:53:15.974536+0000","2013-02-12 23:45:27.889998+0000","667","3","11","","orange box","near the middle of the right side of the table ","f"
"3335","2012-12-12 21:53:15.980730+0000","2013-02-12 23:45:27.896599+0000","667","5","21","","green rectangular shape","very close to the purple ball","f"
"3336","2012-12-12 21:54:12.647813+0000","2013-02-12 23:45:27.903257+0000","668","4","20","","the yellow rectangular box","the nearest object, and at a slight angle to the rest of the objects","f"
"3337","2012-12-12 21:54:12.657316+0000","2013-02-12 23:45:27.909929+0000","668","5","23","","the blue rectangular box","the farthest object, angled with one end pointing towards the yellow sphere","f"
"3338","2012-12-12 21:54:12.664616+0000","2013-02-12 23:45:27.916530+0000","668","3","12","","the green rectangular box","beside the blue cylinder and diagonally between the orange cylinder and orange rectangular box","f"
"3339","2012-12-12 21:54:12.673181+0000","2013-02-12 23:44:18.003583+0000","668","5","22","","the purple cube","the nearest object, and at a slight angle","f"
"3340","2012-12-12 21:54:12.682034+0000","2013-02-12 23:45:27.926058+0000","668","1","5","","the blue sphere","the nearest object, nearly touching the orange cylinder beside it","f"
"3341","2012-12-12 21:54:16.727077+0000","2013-02-12 23:45:22.034817+0000","669","3","15","","a green circle","slightly to the right on the far end of the table","f"
"3342","2012-12-12 21:54:16.746283+0000","2013-02-12 23:45:27.933171+0000","669","3","12","","a green square","slightly to the left, and a little past the middle","t"
"3343","2012-12-12 21:54:16.752587+0000","2013-02-12 23:45:27.943746+0000","669","1","3","","an orange rectangle","on the right side of the table","f"
"3344","2012-12-12 21:54:16.761168+0000","2013-02-12 23:45:27.951383+0000","669","2","9","","a purple square","in the bottom left corner of the table","f"
"3345","2012-12-12 21:54:16.768531+0000","2013-02-12 23:45:27.958055+0000","669","3","14","","a small blue circle","near the far left corner of the table","t"
"3346","2012-12-12 21:55:22.202605+0000","2013-02-12 23:45:08.414625+0000","670","3","12","","a small green rectangular cube","the one with two blocks on both its left and right sides.","f"
"3347","2012-12-12 21:55:22.212836+0000","2013-02-12 23:45:08.477255+0000","670","4","17",""," a yellow rectangualr cube","in front of all other blocks","f"
"3348","2012-12-12 21:55:22.219906+0000","2013-02-12 23:45:08.452591+0000","670","2","9","","the purple cube in the foreground","by the front left edge of the table","t"
"3349","2012-12-12 21:55:22.226769+0000","2013-02-12 23:45:08.485654+0000","670","1","5","","a blue sphere","one of the two front-most objects that isn't orange. ","f"
"3350","2012-12-12 21:55:22.232362+0000","2013-02-12 23:45:08.505823+0000","670","1","4","","a orange cylinder","the closest object to the middle of the table.","f"
"3351","2012-12-12 21:56:03.216937+0000","2013-02-12 23:45:08.521989+0000","671","4","20","","A Round, red ball","close to the middle of the table.","f"
"3352","2012-12-12 21:56:03.225116+0000","2013-02-12 23:45:08.535130+0000","671","1","1","","A short purple rectangle","Near the top edge of the table.","f"
"3353","2012-12-12 21:56:03.231907+0000","2013-02-12 23:45:08.546527+0000","671","3","15","","A short green cylinder ","Near the top edge of the table.","f"
"3354","2012-12-12 21:56:03.239390+0000","2013-02-12 23:45:08.555715+0000","671","4","17","","A wide yellow rectangle","Close to the end of the table.","f"
"3355","2012-12-12 21:56:03.247211+0000","2013-02-12 23:45:08.564437+0000","671","1","5","","A small blue ball.","Near the middle next to the orange cylinder.","f"
"3356","2012-12-12 21:56:13.431880+0000","2013-02-12 23:45:08.575797+0000","672","2","10","","a square","top of the table","f"
"3357","2012-12-12 21:56:13.440340+0000","2013-02-12 23:45:08.595845+0000","672","4","16","","a rectangle ","middle of the top slightly towards the top","f"
"3358","2012-12-12 21:56:13.453241+0000","2013-02-12 23:45:08.611736+0000","672","3","12","","rectangle","middle left top of the table","f"
"3359","2012-12-12 21:56:13.460820+0000","2013-02-12 23:45:08.654611+0000","672","5","21","","small square","middle left of table near top","f"
"3360","2012-12-12 21:56:13.467793+0000","2013-02-12 23:45:08.672891+0000","672","4","20","","a circle","middle of the table","f"
"3361","2012-12-12 21:57:43.406837+0000","2013-02-12 23:45:08.694462+0000","673","1","4","","short and wide orange cylinder","behind the blue ball, closest to your point of view","t"
"3362","2012-12-12 21:57:43.415327+0000","2013-02-12 23:45:08.751013+0000","673","4","17","","yellow upright rectangle","closest to your point of view, in front of red ball and brick coloured cylinder","t"
"3363","2012-12-12 21:57:43.422320+0000","2013-02-12 23:45:08.765038+0000","673","2","7","","small green cube","farthest back on the table from your pov, the only green object on the table, back right corner.","f"
"3364","2012-12-12 21:57:43.429464+0000","2013-02-12 23:45:08.801261+0000","673","1","2","","upright pink rectangle","back right corner of the table between orange and purple rectangles.","f"
"3365","2012-12-12 21:57:43.437439+0000","2013-02-12 23:45:08.828400+0000","673","4","18","","short green square","farthest back behind big yellow square.  back right corner.","f"
"3366","2012-12-12 21:58:34.671002+0000","2013-02-12 23:45:08.839691+0000","674","3","13","","short cylinder","far left corner","f"
"3367","2012-12-12 21:58:34.681576+0000","2013-02-12 23:45:08.854960+0000","674","4","16","","rectangular prism","far center of the table","f"
