1|(object_5 PURPLE BOX,)|a purple coloured  hexagonal|a purple coloured  hexagonal|
5|(object_1 YELLOW SPHERE,)|yellow sphere|yellow sphere|
4|(object_2 ORANGE CYLINDER,)|circle shape it has brown color|circle shape brown color|
3|(object_1 GREEN CYLINDER,)|a green cylindrical object|a green cylindrical object|
2|(object_3 PURPLE BOX,)|the second to the largest purple box|the second to the largest purple box|
3|(object_5 ORANGE BOX,)|brown in color and is placed ahead of all other objects|brown in color and ahead of all other objects|
5|(object_5 GREEN BOX,)|is a rectangular solid| a rectangular solid|
1|(object_5 PURPLE BOX,)|solid|solid|
3|(object_3 ORANGE CYLINDER,)|a brown thick circular disc|a brown thick circular disc|
3|(object_5 ORANGE BOX,)|cube|cube|
5|(object_1 YELLOW SPHERE,)|spherical|spherical|
2|(object_5 PURPLE BOX,)|square|square|
5|(object_1 YELLOW SPHERE,)|yellow round shape|yellow round shape|
3|(object_4 GREEN BOX,)|green cube|green cube|
4|(object_5 YELLOW BOX,)|a yellow rectangular figure|a yellow rectangular figure|
3|(object_3 ORANGE CYLINDER,)|medium sized round piece| round piece|
1|(object_4 PINK BOX,)|top center of the table|top center of the table|
2|(object_5 PURPLE BOX,)|squre|squre|
5|(object_3 BLUE BOX,)|it is blue coloured cube| blue coloured cube|
2|(object_2 PURPLE BOX,)|square|square|
4|(object_2 ORANGE CYLINDER,)|cube|cube|
2|(object_5 PURPLE BOX,)|red cube|red cube|
1|(object_1 BLUE SPHERE,)|a sphere located at the enter|a sphere at the enter|
3|(object_2 BLUE CYLINDER,)|thesmaller hockey puck shaped item|thesmaller hockey puck shaped item|
1|(object_3 ORANGE BOX,)|a small table stand|a table stand|
2|(object_2 PURPLE BOX,)|the big cube compared to all the other objects|the cube to all the other objects|
1|(object_1 BLUE SPHERE,)|in blue color|in blue color|
3|(object_5 ORANGE BOX,)|brown rectangular in shape|brown rectangular in shape|
4|(object_5 YELLOW BOX,)|a rectangle box|a rectangle box|
2|(object_3 PURPLE BOX,)|vilet squre|vilet squre|
3|(object_2 BLUE CYLINDER,)|blue round|blue round|
5|(object_2 PURPLE SPHERE,)|purple ball|purple ball|
4|(object_4 YELLOW BOX,)|yellow|yellow|
2|(object_2 PURPLE BOX,)|left and botome|left and botome|
1|(object_3 ORANGE BOX,)|an orange rectangular prism on its smaller square face|an orange rectangular prism on its smaller square face|
4|(object_5 YELLOW BOX,)|a yellow rectangular shaped object sitting on its large face|a yellow rectangular shaped object on its face|
3|(object_3 ORANGE CYLINDER,)|orange flat circle|orange circle|
1|(object_4 PINK BOX,)|a pinkish rectangular cube with the longer side in the air|a pinkish rectangular cube with the longer side in the air|
3|(object_1 GREEN CYLINDER,)|yellow cube|yellow cube|
1|(object_3 ORANGE BOX,)|rectangle|rectangle|
2|(object_3 PURPLE BOX,)|square position in stand|square position in stand|
3|(object_5 ORANGE BOX,)|in front of all of the objects|in front of all of the objects|
3|(object_4 GREEN BOX,)|is a green colored rectangular brick shaped object| a green colored rectangular brick shaped object|
1|(object_3 ORANGE BOX,)|box in orange colour|box in orange colour|
2|(object_5 PURPLE BOX,)|a purple(?) cube, smaller than the other purple cubes on the table|a purple(?) cube, smaller than the other purple cubes on the table|
3|(object_1 GREEN CYLINDER,)|cylindrical and green|cylindrical and green|
4|(object_4 YELLOW BOX,)|long rectangular yellow box|long rectangular yellow box|
3|(object_4 GREEN BOX,)|a green colored rectangular body|a green colored rectangular body|
2|(object_3 PURPLE BOX,)|the tallest purple cube|the tallest purple cube|
4|(object_5 YELLOW BOX,)|rectangular shape with yellow colour|rectangular shape with yellow colour|
2|(object_5 PURPLE BOX,)|purple cube|purple cube|
4|(object_4 YELLOW BOX,)|rectangle bar|rectangle bar|
3|(object_1 GREEN CYLINDER,)|short small stumpy green cylinder| stumpy green cylinder|
4|(object_3 GREEN BOX,)|at the edge of the table|at the edge of the table|
1|(object_3 ORANGE BOX,)|is brown and  looks like a rectangular cuboid| brown and like a rectangular cuboid|
2|(object_1 YELLOW BOX,)|this is a rectangular object with yellow color|this a rectangular object with yellow color|
4|(object_2 ORANGE CYLINDER,)|orange circle|orange circle|
4|(object_2 ORANGE CYLINDER,)|a brown very flat cylindrical object|a brown cylindrical object|
4|(object_2 ORANGE CYLINDER,)|brown centroid|brown centroid|
3|(object_2 BLUE CYLINDER,)|blue and kind of round|blue and kind of round|
4|(object_5 YELLOW BOX,)|the yellow block sitting face down|the yellow block face down|
3|(object_1 GREEN CYLINDER,)|small green cylinder| green cylinder|
3|(object_3 ORANGE CYLINDER,)|left edge side on the table|left edge side on the table|
1|(object_3 ORANGE BOX,)|right after the brown cylinder|right after the brown cylinder|
5|(object_2 PURPLE SPHERE,)|purple sphere|purple sphere|
5|(object_4 PURPLE BOX,)|square|square|
2|(object_4 GREEN BOX,)|it is a square object which is in green color| a square object which in green color|
2|(object_1 YELLOW BOX,)|yellow color box|yellow color box|
3|(object_5 ORANGE BOX,)|suffle|suffle|
5|(object_3 BLUE BOX,)|blue rectangular prism|blue rectangular prism|
1|(object_5 PURPLE BOX,)|rectangular prism|rectangular prism|
1|(object_3 ORANGE BOX,)|multimeter like object|multimeter like object|
3|(object_3 ORANGE CYLINDER,)|midle|midle|
2|(object_2 PURPLE BOX,)|square and purple|square and purple|
2|(object_4 GREEN BOX,)|small green square| green square|
1|(object_2 ORANGE CYLINDER,)|a tube|a tube|
4|(object_2 ORANGE CYLINDER,)|a cylinder shaped one|a cylinder shaped one|
3|(object_1 GREEN CYLINDER,)|cylindical green|cylindical green|
5|(object_2 PURPLE SPHERE,)|purple sphere|purple sphere|
3|(object_4 GREEN BOX,)|green color and box|green color and box|
5|(object_4 PURPLE BOX,)|rectangle|rectangle|
2|(object_2 PURPLE BOX,)|in purple color|in purple color|
5|(object_1 YELLOW SPHERE,)|egg|egg|
1|(object_3 ORANGE BOX,)|the biggest rectangular box on the table|the biggest rectangular box on the table|
4|(object_5 YELLOW BOX,)|an yellow coloured rectangular prism like object|an yellow coloured rectangular prism like object|
1|(object_2 ORANGE CYLINDER,)|a dark yellow circle|a dark yellow circle|
5|(object_4 PURPLE BOX,)|resides on rightmost bottom|resides on rightmost bottom|
2|(object_5 PURPLE BOX,)|purple cube|purple cube|
2|(object_1 YELLOW BOX,)|at the bottom end and to the left side of the table|at the bottom end and to the left side of the table|
4|(object_4 YELLOW BOX,)|closest to my perspective|closest to my perspective|
3|(object_1 GREEN CYLINDER,)|a green circular slice|a green circular slice|
2|(object_1 YELLOW BOX,)|yellow colour cube is object|yellow colour cube object|
4|(object_5 YELLOW BOX,)|a yellow colour box|a yellow colour box|
5|(object_5 GREEN BOX,)|cube|cube|
5|(object_5 GREEN BOX,)|in green color cuboid structure|in green color cuboid structure|
1|(object_2 ORANGE CYLINDER,)|right beside object one|right beside object one|
1|(object_3 ORANGE BOX,)|orange|orange|
3|(object_5 ORANGE BOX,)|standing alone away from the other objects| alone away from the other objects|
4|(object_5 YELLOW BOX,)|the second largest rectangular box on the table|the second largest rectangular box on the table|
2|(object_3 PURPLE BOX,)|a ouorle colored rectangular cubical object and|a ouorle colored rectangular cubical object and|
5|(object_2 PURPLE SPHERE,)|small and different parts in a table| and different parts in a table|
2|(object_5 PURPLE BOX,)|a small purple colored square block|a purple colored square block|
1|(object_1 BLUE SPHERE,)|blue ball|blue ball|
3|(object_1 GREEN CYLINDER,)|green in color and has a circular flat top|green in color and a circular top|
5|(object_4 PURPLE BOX,)|big purple square box| purple square box|
3|(object_4 GREEN BOX,)|green rectangle|green rectangle|
4|(object_2 ORANGE CYLINDER,)|round|round|
3|(object_4 GREEN BOX,)|middle of the table|middle of the table|
4|(object_5 YELLOW BOX,)|yellow square|yellow square|
3|(object_2 BLUE CYLINDER,)|a blue cylindrical block|a blue cylindrical block|
5|(object_5 GREEN BOX,)|rectangle|rectangle|
1|(object_3 ORANGE BOX,)|it's a rectangular block| 's a rectangular block|
5|(object_1 YELLOW SPHERE,)|having light green color and placed in right corner of the picture|having light green color and in right corner of the picture|
5|(object_4 PURPLE BOX,)|violet cube|violet cube|
4|(object_1 RED SPHERE,)|red round shaped ball|red round shaped ball|
2|(object_2 PURPLE BOX,)|bluise square|bluise square|
4|(object_5 YELLOW BOX,)|on left hand diagonnally infront of object|on left hand diagonnally infront of object|
4|(object_2 ORANGE CYLINDER,)|the orange flat cylindrical object|the orange cylindrical object|
1|(object_2 ORANGE CYLINDER,)|placed by the side of the spherical object| by the side of the spherical object|
2|(object_1 YELLOW BOX,)|yellow cube|yellow cube|
4|(object_3 GREEN BOX,)|green cube|green cube|
1|(object_4 PINK BOX,)|rectangle in shape and colour is different|rectangle in shape and colour different|
3|(object_1 GREEN CYLINDER,)|cube|cube|
2|(object_2 PURPLE BOX,)|purple rather large cube shaped block type item|purple rather cube shaped block type item|
2|(object_2 PURPLE BOX,)|purple square|purple square|
4|(object_4 YELLOW BOX,)|it is rectangular yellow object| rectangular yellow object|
2|(object_1 YELLOW BOX,)|in yellow color and having square shape|in yellow color and having square shape|
2|(object_3 PURPLE BOX,)|a tall rectangular prism in purple|a rectangular prism in purple|
5|(object_1 YELLOW SPHERE,)|below one|below one|
2|(object_2 PURPLE BOX,)|purple cube like shape looks like purple box|purple cube like shape like purple box|
3|(object_5 ORANGE BOX,)|an orange rectangular cube that|an orange rectangular cube that|
2|(object_5 PURPLE BOX,)|it is situated just in the corner of the hexagon| situated in the corner of the hexagon|
4|(object_5 YELLOW BOX,)|yellow colour rectangle|yellow colour rectangle|
3|(object_5 ORANGE BOX,)|an orange rectangular prisim|an orange rectangular prisim|
4|(object_2 ORANGE CYLINDER,)|about halfway down the table next to a red ball| halfway down the table next to a red ball|
3|(object_3 ORANGE CYLINDER,)|orange circular disc|orange circular disc|
1|(object_2 ORANGE CYLINDER,)|round|round|
5|(object_4 PURPLE BOX,)|the biggest object that is purple|the biggest object that purple|
1|(object_5 PURPLE BOX,)|at the far end of the table|at the far end of the table|
5|(object_1 YELLOW SPHERE,)|round ball|round ball|
3|(object_4 GREEN BOX,)|green rectangular box|green rectangular box|
4|(object_3 GREEN BOX,)|square|square|
5|(object_1 YELLOW SPHERE,)|a pista green coloured ball just near the dark blue brick shaped object|a pista green coloured ball near the dark blue brick shaped object|
2|(object_1 YELLOW BOX,)|in cube shape and it is violet color|in cube shape and violet color|
5|(object_5 GREEN BOX,)|next to the purple sphere|next to the purple sphere|
3|(object_3 ORANGE CYLINDER,)|large orange circle| orange circle|
4|(object_4 YELLOW BOX,)|largest rectangle object|largest rectangle object|
1|(object_4 PINK BOX,)|in the middle|in the middle|
4|(object_3 GREEN BOX,)|the object farthest away|the object farthest away|
5|(object_4 PURPLE BOX,)|the biggest purple colored rectangular box|the biggest purple colored rectangular box|
4|(object_5 YELLOW BOX,)|a yellow horizontal rectangular prism|a yellow horizontal rectangular prism|
1|(object_2 ORANGE CYLINDER,)|orange cylinder|orange cylinder|
4|(object_2 ORANGE CYLINDER,)|light brown colored round box|light brown colored round box|
3|(object_5 ORANGE BOX,)|the closest on the table|the closest on the table|
1|(object_4 PINK BOX,)|a purple rectangular prism that is taller than it is wide or thick|a purple rectangular prism that taller than or thick|
3|(object_1 GREEN CYLINDER,)|circle|circle|
1|(object_3 ORANGE BOX,)|orange and rectangular|orange and rectangular|
1|(object_4 PINK BOX,)|right|right|
1|(object_5 PURPLE BOX,)|a purple three dimensional rectangle|a purple three dimensional rectangle|
2|(object_3 PURPLE BOX,)|the second largest purple cube|the second largest purple cube|
4|(object_5 YELLOW BOX,)|magi yellow color|magi yellow color|
3|(object_2 BLUE CYLINDER,)|a small, somewhat flat blue disk|a , somewhat blue disk|
5|(object_2 PURPLE SPHERE,)|circular in shape and violet in color|circular in shape and violet in color|
3|(object_4 GREEN BOX,)|a rectanglar object|a rectanglar object|
1|(object_1 BLUE SPHERE,)|a small reflective blue sphere|a reflective blue sphere|
3|(object_2 BLUE CYLINDER,)|short blue cylinder| blue cylinder|
2|(object_1 YELLOW BOX,)|an odd shade of green, sort of between lime and pea green, and is square in shape|an odd shade of green, sort of between lime and pea green, and square in shape|
1|(object_1 BLUE SPHERE,)|blue sphere|blue sphere|
2|(object_4 GREEN BOX,)|small green cube| green cube|
3|(object_2 BLUE CYLINDER,)|brown colored cylinder|brown colored cylinder|
4|(object_4 YELLOW BOX,)|yellow block|yellow block|
5|(object_2 PURPLE SPHERE,)|litte ball|litte ball|
4|(object_1 RED SPHERE,)|a red colour spherical ball|a red colour spherical ball|
4|(object_2 ORANGE CYLINDER,)|circle|circle|
3|(object_3 ORANGE CYLINDER,)|orange color disc shaped|orange color disc shaped|
2|(object_3 PURPLE BOX,)|cuboid|cuboid|
2|(object_5 PURPLE BOX,)|almost middle in the box| middle in the box|
3|(object_1 GREEN CYLINDER,)|a green cylinder about the size of a can of chopped olives is at the back of a table|a green cylinder the size of a can of chopped olives at the back of a table|
1|(object_4 PINK BOX,)|a pinkish purple block|a pinkish purple block|
2|(object_4 GREEN BOX,)|near to yellow cube|near to yellow cube|
3|(object_3 ORANGE CYLINDER,)|big square| square|
4|(object_3 GREEN BOX,)|it is rectangular shape| rectangular shape|
4|(object_4 YELLOW BOX,)|rectangle block|rectangle block|
5|(object_1 YELLOW SPHERE,)|round ball|round ball|
2|(object_4 GREEN BOX,)|gift|gift|
4|(object_2 ORANGE CYLINDER,)|cylinder|cylinder|
2|(object_4 GREEN BOX,)|the smallest piece|the smallest piece|
3|(object_4 GREEN BOX,)|green color rectangular box|green color rectangular box|
3|(object_2 BLUE CYLINDER,)|a small blue cylander|a blue cylander|
3|(object_2 BLUE CYLINDER,)|cylinder|cylinder|
5|(object_4 PURPLE BOX,)|purple colour cube|purple colour cube|
1|(object_1 BLUE SPHERE,)|round ball|round ball|
4|(object_2 ORANGE CYLINDER,)|oval|oval|
4|(object_5 YELLOW BOX,)|it is in cuboidal shape| in cuboidal shape|
2|(object_5 PURPLE BOX,)|smallest purple cube|smallest purple cube|
2|(object_2 PURPLE BOX,)|purple cube|purple cube|
2|(object_4 GREEN BOX,)|a green colour cube|a green colour cube|
2|(object_4 GREEN BOX,)|green cube|green cube|
2|(object_5 PURPLE BOX,)|the smalest purple box|the smalest purple box|
4|(object_5 YELLOW BOX,)|a light yellow rectangular block|a light yellow rectangular block|
1|(object_4 PINK BOX,)|in the last in front of middle|in the last in front of middle|
4|(object_1 RED SPHERE,)|red ball|red ball|
1|(object_1 BLUE SPHERE,)|blue ball|blue ball|
3|(object_3 ORANGE CYLINDER,)|cylinder shape with drk yellow color|cylinder shape with drk yellow color|
5|(object_1 YELLOW SPHERE,)|ball in yellow colour|ball in yellow colour|
3|(object_5 ORANGE BOX,)|first cube shaped object|first cube shaped object|
4|(object_2 ORANGE CYLINDER,)|square|square|
1|(object_2 ORANGE CYLINDER,)|a short but wide orange cylinder|a but orange cylinder|
4|(object_3 GREEN BOX,)|is a small green three-dimensional cube| a green three-dimensional cube|
2|(object_5 PURPLE BOX,)|square box|square box|
2|(object_5 PURPLE BOX,)|smallest cube|smallest cube|
1|(object_2 ORANGE CYLINDER,)|cylinder|cylinder|
5|(object_3 BLUE BOX,)|rectangular square|rectangular square|
4|(object_1 RED SPHERE,)|a round red sphere/ ball|a round red sphere/ ball|
5|(object_4 PURPLE BOX,)|square(a square is a four-sided figure with four right angles and four equal sides)|square(a square a four-sided figure with four right angles and four equal sides)|
4|(object_1 RED SPHERE,)|round shape and red colour|round shape and red colour|
3|(object_3 ORANGE CYLINDER,)|cylinder|cylinder|
5|(object_1 YELLOW SPHERE,)|round|round|
1|(object_2 ORANGE CYLINDER,)|isa red cylindrical  object|isa red cylindrical  object|
1|(object_1 BLUE SPHERE,)|a round ball shaped object that is a beautiful royal blue in color|a round ball shaped object that a beautiful royal blue in color|
3|(object_4 GREEN BOX,)|a rectangular box shape|a rectangular box shape|
1|(object_2 ORANGE CYLINDER,)|its a circular light orange color structure|its a circular light orange color structure|
1|(object_5 PURPLE BOX,)|purple cuboid|purple cuboid|
1|(object_4 PINK BOX,)|a pink rectangle standing longways|a pink rectangle longways|
1|(object_1 BLUE SPHERE,)|the spherical blue object|the spherical blue object|
3|(object_3 ORANGE CYLINDER,)|a squat red cylinder|a squat red cylinder|
4|(object_2 ORANGE CYLINDER,)|cylinder|cylinder|
4|(object_2 ORANGE CYLINDER,)|an orange disk|an orange disk|
2|(object_1 YELLOW BOX,)|a yellow cube about the size of a baseball|a yellow cube the size of a baseball|
2|(object_4 GREEN BOX,)|farthest away|farthest away|
4|(object_1 RED SPHERE,)|rectangle|rectangle|
2|(object_3 PURPLE BOX,)|cube in the center|cube in the center|
3|(object_3 ORANGE CYLINDER,)|it looks like a circle| like a circle|
1|(object_5 PURPLE BOX,)|purple rectangle|purple rectangle|
5|(object_2 PURPLE SPHERE,)|small violet sphere| violet sphere|
3|(object_2 BLUE CYLINDER,)|blue cylinder|blue cylinder|
3|(object_4 GREEN BOX,)|green|green|
3|(object_3 ORANGE CYLINDER,)|cylindrical in shape|cylindrical in shape|
4|(object_5 YELLOW BOX,)|a rectangle laying down on the table|a rectangle down on the table|
5|(object_5 GREEN BOX,)|rectangle box|rectangle box|
5|(object_4 PURPLE BOX,)|purple cube|purple cube|
5|(object_5 GREEN BOX,)|green colored rectangular box like structure|green colored rectangular box like structure|
4|(object_1 RED SPHERE,)|circle|circle|
4|(object_3 GREEN BOX,)|square|square|
4|(object_1 RED SPHERE,)|red ball|red ball|
3|(object_2 BLUE CYLINDER,)|a small disk|a disk|
5|(object_3 BLUE BOX,)|blue in color and rectangle in shape|blue in color and rectangle in shape|
3|(object_2 BLUE CYLINDER,)|a shallow blue cylinder|a shallow blue cylinder|
5|(object_3 BLUE BOX,)|it is a cube in blue color| a cube in blue color|
5|(object_1 YELLOW SPHERE,)|big ball| ball|
3|(object_4 GREEN BOX,)|green rectangle|green rectangle|
4|(object_4 YELLOW BOX,)|is yellow in colour| yellow in colour|
1|(object_3 ORANGE BOX,)|orange cube|orange cube|
5|(object_3 BLUE BOX,)|box|box|
1|(object_3 ORANGE BOX,)|tallest rectangular box, yellow|tallest rectangular box, yellow|
4|(object_2 ORANGE CYLINDER,)|a orange disc laying on its flat side|a orange disc on its side|
4|(object_5 YELLOW BOX,)|yellow rectangle object|yellow rectangle object|
3|(object_2 BLUE CYLINDER,)|the object is a blue round object|the object a blue round object|
3|(object_4 GREEN BOX,)|rectangular box|rectangular box|
1|(object_4 PINK BOX,)|a tall, pink rectangle. it looks to be shorter or of average height as the other rectangles on the table|a , pink rectangle. to be shorter or of average height as the other rectangles on the table|
2|(object_4 GREEN BOX,)|green color object|green color object|
3|(object_1 GREEN CYLINDER,)|lying at the top most corner of the table, adjacent to object three| at the top most corner of the table, adjacent to object three|
2|(object_3 PURPLE BOX,)|cuboid|cuboid|
1|(object_1 BLUE SPHERE,)|blue|blue|
2|(object_2 PURPLE BOX,)|square box|square box|
5|(object_4 PURPLE BOX,)|a puple cube|a puple cube|
3|(object_2 BLUE CYLINDER,)|round|round|
4|(object_1 RED SPHERE,)|round|round|
4|(object_1 RED SPHERE,)|round|round|
3|(object_3 ORANGE CYLINDER,)|orange cylinder|orange cylinder|
2|(object_5 PURPLE BOX,)|smallest purple cube|smallest purple cube|
5|(object_3 BLUE BOX,)|blue cube|blue cube|
5|(object_2 PURPLE SPHERE,)|sphere|sphere|
2|(object_5 PURPLE BOX,)|rectangle box|rectangle box|
5|(object_5 GREEN BOX,)|green color box|green color box|
1|(object_3 ORANGE BOX,)|rectangle cuboid|rectangle cuboid|
5|(object_2 PURPLE SPHERE,)|purple sphere|purple sphere|
2|(object_3 PURPLE BOX,)|one of the purple cube|one of the purple cube|
4|(object_1 RED SPHERE,)|red circle|red circle|
3|(object_3 ORANGE CYLINDER,)|round and orange|round and orange|
4|(object_2 ORANGE CYLINDER,)|brown colored cylinder|brown colored cylinder|
5|(object_5 GREEN BOX,)|green square|green square|
5|(object_1 YELLOW SPHERE,)|circle in shape and yellow in colour|circle in shape and yellow in colour|
3|(object_3 ORANGE CYLINDER,)|circle|circle|
5|(object_2 PURPLE SPHERE,)|very small purple ball| purple ball|
3|(object_4 GREEN BOX,)|a cuboid beside a cylinder|a cuboid beside a cylinder|
2|(object_2 PURPLE BOX,)|big qube| qube|
4|(object_5 YELLOW BOX,)|smushed yellow rectangle|smushed yellow rectangle|
3|(object_4 GREEN BOX,)|a green rectangular block with black-painted sides|a green rectangular block with black-painted sides|
2|(object_3 PURPLE BOX,)|square with purple color|square with purple color|
1|(object_2 ORANGE CYLINDER,)|an orange column|an orange column|
2|(object_2 PURPLE BOX,)|object two is a cube|object two a cube|
2|(object_4 GREEN BOX,)|small green cube| green cube|
1|(object_4 PINK BOX,)|a medium-sized pink rectangle|a - pink rectangle|
2|(object_3 PURPLE BOX,)|blue square|blue square|
5|(object_1 YELLOW SPHERE,)|above the blue box|above the blue box|
4|(object_1 RED SPHERE,)|red colour ball|red colour ball|
5|(object_5 GREEN BOX,)|green rectangular cube that|green rectangular cube that|
3|(object_4 GREEN BOX,)|a green rectangular piece|a green rectangular piece|
5|(object_1 YELLOW SPHERE,)|circle|circle|
5|(object_3 BLUE BOX,)|a blue color box|a blue color box|
3|(object_5 ORANGE BOX,)|a light brown colour rectangular shape object|a light brown colour rectangular shape object|
1|(object_4 PINK BOX,)|pink and rectangular|pink and rectangular|
3|(object_2 BLUE CYLINDER,)|placed next to green rectangular object| next to green rectangular object|
2|(object_1 YELLOW BOX,)|a dull yellow block is placed near the rear left back of a table|a dull yellow block near the rear left back of a table|
4|(object_4 YELLOW BOX,)|yellow cuboid|yellow cuboid|
4|(object_3 GREEN BOX,)|cube|cube|
3|(object_1 GREEN CYLINDER,)|it is small cylindrical in nature| cylindrical in nature|
4|(object_5 YELLOW BOX,)|yellow rectangle with smallest face showing|yellow rectangle with smallest face showing|
3|(object_2 BLUE CYLINDER,)|circle|circle|
4|(object_3 GREEN BOX,)|square block|square block|
2|(object_2 PURPLE BOX,)|cube|cube|
4|(object_4 YELLOW BOX,)|objec is the second from the near end, and in the middle of the table left to right|objec the second from the near end, and in the middle of the table left to right|
1|(object_3 ORANGE BOX,)|a rectangular shaped orange color object and|a rectangular shaped orange color object and|
5|(object_2 PURPLE SPHERE,)|small sphere| sphere|
3|(object_4 GREEN BOX,)|an green redable object|an green redable object|
3|(object_1 GREEN CYLINDER,)|faraway from orange cylinder|faraway from orange cylinder|
3|(object_2 BLUE CYLINDER,)|a small blue pie shape|a blue pie shape|
2|(object_3 PURPLE BOX,)|near the center of the table|near the center of the table|
4|(object_4 YELLOW BOX,)|large rectangular block| rectangular block|
5|(object_2 PURPLE SPHERE,)|a tiny minature ball shaped item|a minature ball shaped item|
3|(object_1 GREEN CYLINDER,)|faraway from orange cylinder|faraway from orange cylinder|
4|(object_2 ORANGE CYLINDER,)|orange cylinder|orange cylinder|
5|(object_2 PURPLE SPHERE,)|it is a small purple colour ball| a purple colour ball|
5|(object_4 PURPLE BOX,)|purple|purple|
5|(object_4 PURPLE BOX,)|violet rectangular box|violet rectangular box|
3|(object_2 BLUE CYLINDER,)|blue ring shape|blue ring shape|
3|(object_5 ORANGE BOX,)|right|right|
1|(object_1 BLUE SPHERE,)|spherical blue ball|spherical blue ball|
2|(object_3 PURPLE BOX,)|in a square shape|in a square shape|
2|(object_5 PURPLE BOX,)|side on the table|side on the table|
4|(object_3 GREEN BOX,)|square|square|
3|(object_3 ORANGE CYLINDER,)|close to the end of the table|close to the end of the table|
2|(object_4 GREEN BOX,)|the smalles cube|the smalles cube|
5|(object_3 BLUE BOX,)|blue colored rectangle|blue colored rectangle|
3|(object_2 BLUE CYLINDER,)|a small hockey-puck-shaped blue cylindrical figure|a hockey-puck-shaped blue cylindrical figure|
1|(object_4 PINK BOX,)|rectangular box|rectangular box|
1|(object_1 BLUE SPHERE,)|in front of the table|in front of the table|
3|(object_5 ORANGE BOX,)|the most visible object|the most visible object|
3|(object_1 GREEN CYLINDER,)|cylindrical|cylindrical|
3|(object_3 ORANGE CYLINDER,)|left top corner of the table|left top corner of the table|
4|(object_4 YELLOW BOX,)|a chartreuse rectangular block with black-painted sides|a chartreuse rectangular block with black-painted sides|
3|(object_3 ORANGE CYLINDER,)|a medium sized orange puck|a orange puck|
2|(object_3 PURPLE BOX,)|second biggest cube on table|second biggest cube on table|
5|(object_3 BLUE BOX,)|it is cuboidal in shape and blue in colour| cuboidal in shape and blue in colour|
4|(object_3 GREEN BOX,)|green|green|
1|(object_3 ORANGE BOX,)|orange rectangular prism|orange rectangular prism|
5|(object_3 BLUE BOX,)|blue block|blue block|
2|(object_2 PURPLE BOX,)|a sqaure|a sqaure|
3|(object_4 GREEN BOX,)|a lime green block|a lime green block|
3|(object_5 ORANGE BOX,)|orange in his color and it is recantgle|orange in his color and recantgle|
3|(object_5 ORANGE BOX,)|in front of all the objects|in front of all the objects|
1|(object_4 PINK BOX,)|a pink retangular prism|a pink retangular prism|
2|(object_4 GREEN BOX,)|green coloured small box|green coloured box|
2|(object_4 GREEN BOX,)|is a small lime green square| a lime green square|
4|(object_5 YELLOW BOX,)|yellow rectangle|yellow rectangle|
2|(object_1 YELLOW BOX,)|yellow rectangle|yellow rectangle|
4|(object_5 YELLOW BOX,)|rectangular block|rectangular block|
2|(object_5 PURPLE BOX,)|the smallest purple box|the smallest purple box|
3|(object_5 ORANGE BOX,)|near to green cube|near to green cube|
1|(object_2 ORANGE CYLINDER,)|a tan circular block|a tan circular block|
3|(object_5 ORANGE BOX,)|rectangle|rectangle|
2|(object_4 GREEN BOX,)|small green cube| green cube|
1|(object_1 BLUE SPHERE,)|round|round|
2|(object_1 YELLOW BOX,)|yellow rectangle|yellow rectangle|
1|(object_1 BLUE SPHERE,)|a dark blue sphere|a dark blue sphere|
2|(object_2 PURPLE BOX,)|this object is a purple cube shape|this object a purple cube shape|
1|(object_3 ORANGE BOX,)|a tall orange rectangle whose height exceeds it's width|a orange rectangle whose height exceeds 's width|
4|(object_4 YELLOW BOX,)|yellow shade box|yellow shade box|
1|(object_3 ORANGE BOX,)|is a ractanle shape object which is biggest in all reactangle shape objects| a ractanle shape object which biggest in all reactangle shape objects|
3|(object_4 GREEN BOX,)|green rectangle|green rectangle|
2|(object_1 YELLOW BOX,)|is next to two other purple boxes| next to two other purple boxes|
3|(object_4 GREEN BOX,)|green rectangle|green rectangle|
2|(object_1 YELLOW BOX,)|yellow|yellow|
2|(object_5 PURPLE BOX,)|the smallest purple box|the smallest purple box|
3|(object_2 BLUE CYLINDER,)|next to the green cube|next to the green cube|
2|(object_3 PURPLE BOX,)|the second tallest cube|the second tallest cube|
4|(object_5 YELLOW BOX,)|yellow rectangular box|yellow rectangular box|
5|(object_4 PURPLE BOX,)|a purple coloured cube|a purple coloured cube|
5|(object_5 GREEN BOX,)|along with a purple sphere|along with a purple sphere|
5|(object_5 GREEN BOX,)|green color box|green color box|
3|(object_1 GREEN CYLINDER,)|green in colour|green in colour|
1|(object_3 ORANGE BOX,)|length|length|
2|(object_1 YELLOW BOX,)|yellow|yellow|
4|(object_4 YELLOW BOX,)|yellow rectangular box|yellow rectangular box|
3|(object_2 BLUE CYLINDER,)|to the left of the green block|to the left of the green block|
4|(object_1 RED SPHERE,)|ball|ball|
3|(object_3 ORANGE CYLINDER,)|circular in shape|circular in shape|
4|(object_2 ORANGE CYLINDER,)|getting constant place|getting constant place|
3|(object_1 GREEN CYLINDER,)|small green cylinder| green cylinder|
3|(object_5 ORANGE BOX,)|brown box|brown box|
1|(object_5 PURPLE BOX,)|a dark purple cube|a dark purple cube|
3|(object_2 BLUE CYLINDER,)|blue round|blue round|
4|(object_3 GREEN BOX,)|up and to the right of the small yellow rectangular box|up and to the right of the yellow rectangular box|
